GEO_ID,DP03_0004E,DP03_0005E,DP03_0032E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0044E,DP03_0045E
0500000US20063,1274,43,1274,277,116,68,42,130,37,14,58,33,323,70,79,27
0500000US20065,1217,51,1217,195,99,70,36,134,80,34,71,27,285,56,31,99
0500000US20067,3254,85,3254,1055,141,247,134,278,359,73,102,97,397,106,42,223
0500000US20069,2908,53,2908,626,240,166,141,266,293,26,121,95,579,68,178,109
0500000US20071,686,0,686,147,54,13,14,110,39,46,6,17,180,6,18,36
0500000US20073,2875,69,2875,425,237,390,130,194,215,44,106,70,780,90,97,97
0500000US20075,1253,0,1253,414,154,57,15,89,51,0,64,63,244,64,20,18
0500000US20077,2238,97,2238,287,171,335,110,225,137,8,88,44,579,93,75,86
0500000US20079,17001,614,17001,456,803,2915,315,1582,818,205,821,1220,4805,1135,1211,715
0500000US20081,1844,60,1844,548,132,147,73,159,99,43,18,86,311,77,92,59
0500000US20083,933,44,933,277,44,51,16,66,36,44,30,28,240,30,42,29
0500000US20085,6274,260,6274,241,666,762,90,491,402,50,303,351,1285,672,421,540
0500000US20087,9297,361,9297,312,1200,921,179,778,643,182,637,675,2138,382,490,760
0500000US20089,1240,16,1240,199,63,83,16,122,96,21,47,48,343,56,110,36
0500000US20091,332032,10547,332032,1697,17014,26629,9969,34715,15599,9739,36686,56013,75720,25210,12526,10515
0500000US20093,1800,39,1800,482,80,76,41,205,237,4,57,43,344,109,67,55
0500000US20095,3599,132,3599,367,352,508,141,379,221,18,121,156,759,263,179,135
0500000US20097,1203,46,1203,183,80,24,42,118,74,35,46,76,331,71,58,65
0500000US20099,9283,290,9283,289,446,1895,127,879,461,135,363,566,2958,541,369,254
0500000US20101,844,2,844,188,45,8,55,55,65,8,24,72,240,37,34,13
0500000US20103,35226,1946,35226,445,2528,2508,720,4106,1697,460,2220,2785,8693,2851,1757,4456
0500000US20105,1420,35,1420,251,100,124,36,105,172,20,62,49,286,85,72,58
0500000US20107,4216,194,4216,314,654,281,134,492,387,95,280,129,977,169,136,168
0500000US20109,1439,11,1439,330,95,32,31,109,102,34,71,68,342,142,48,35
0500000US20111,17237,598,17237,419,732,3628,401,2229,1092,189,464,799,4591,1732,555,406
0500000US20113,15226,241,15226,697,941,3516,214,838,642,193,1096,818,3606,1285,825,555
0500000US20115,5674,282,5674,485,463,942,99,610,297,42,129,152,1697,303,285,170
0500000US20117,4986,131,4986,418,246,911,182,476,325,62,281,202,1285,180,166,252
0500000US20119,2025,35,2025,440,228,127,23,121,109,44,60,50,548,110,91,74
0500000US20121,17144,508,17144,457,1701,1595,397,2053,1140,330,1314,1394,4128,1001,895,739
0500000US20123,2672,49,2672,239,178,209,74,267,111,54,106,206,754,255,99,120
0500000US20125,13987,658,13987,412,778,2866,275,1609,817,153,483,961,3290,1143,686,514
0500000US20127,2722,92,2722,186,176,295,57,217,237,130,86,153,723,127,174,161
0500000US20129,1209,27,1209,300,118,6,80,30,52,28,32,18,389,51,34,71
0500000US20131,5016,86,5016,509,223,998,52,540,351,11,228,212,1284,280,235,93
0500000US20133,7156,356,7156,477,318,1129,97,941,389,76,279,318,2013,371,257,491
0500000US20135,1448,10,1448,380,65,53,71,82,64,10,54,65,378,38,128,60
0500000US20137,2259,32,2259,105,140,278,43,130,251,130,145,126,639,80,76,116
0500000US20139,7499,254,7499,274,687,677,110,651,833,64,462,599,1774,509,358,501
0500000US20141,1776,49,1776,247,113,177,68,172,69,20,81,90,541,61,81,56
0500000US20143,2807,121,2807,285,198,313,80,263,160,33,190,133,699,130,158,165
0500000US20145,2801,36,2801,410,194,197,56,146,124,2,74,139,936,120,206,197
0500000US20147,2399,92,2399,338,149,143,67,160,151,37,108,128,676,146,151,145
0500000US20149,11869,253,11869,473,1076,1064,196,856,566,125,510,1081,3900,741,468,813
0500000US20151,4563,138,4563,429,267,254,120,577,285,45,177,271,1350,479,139,170
0500000US20153,1381,8,1381,282,78,100,61,167,70,3,57,64,329,47,79,44
0500000US20155,29436,1286,29436,991,1665,4333,780,4009,1367,443,1592,2282,7066,2287,1375,1246
0500000US20157,2198,23,2198,332,144,275,96,245,132,27,43,110,561,86,78,69
0500000US20159,4614,232,4614,403,172,703,145,300,259,39,275,286,1266,354,197,215
0500000US20161,36714,1897,36714,572,1997,1697,625,4294,891,585,1792,3820,13660,3808,1249,1724
0500000US20163,2405,48,2405,333,120,187,94,218,110,14,53,119,755,74,145,183
0500000US20165,1429,50,1429,137,123,181,37,107,146,24,30,84,367,47,75,71
0500000US20167,3123,151,3123,212,149,302,54,480,269,131,132,236,743,147,108,160
0500000US20169,27744,1030,27744,591,1168,4308,739,3120,1135,297,1128,2028,7763,2775,1543,1149
0500000US20171,2711,8,2711,567,78,148,140,377,187,0,119,68,518,160,279,70
0500000US20173,249811,14734,249811,2247,17528,44303,6208,27010,10790,3151,11815,24254,59227,22617,11171,9490
0500000US20175,10834,405,10834,1411,514,2486,231,1070,599,83,346,395,2312,652,317,418
0500000US20177,85274,3592,85274,857,5406,8523,1857,8385,4904,1248,6755,6487,22366,6732,3568,8186
0500000US20179,1375,26,1375,433,80,47,18,202,16,22,46,66,354,46,15,30
0500000US20181,2976,128,2976,291,186,190,109,385,209,70,130,203,752,256,147,48
0500000US20183,1678,43,1678,215,121,203,57,223,71,24,118,23,405,97,59,62
0500000US20185,1958,78,1958,358,105,145,76,161,50,17,130,101,496,113,119,87
0500000US20187,934,35,934,260,44,13,117,59,87,7,47,47,147,3,54,49
0500000US20189,2369,174,2369,440,210,162,72,222,219,52,47,65,526,71,156,127
0500000US20191,9938,670,9938,456,493,1908,134,1047,640,168,432,415,2594,560,535,556
0500000US20193,4133,57,4133,463,161,94,246,625,195,182,278,212,1057,228,297,95
0500000US20195,1472,30,1472,242,122,187,35,124,107,45,77,46,304,87,67,29
0500000US20197,3320,75,3320,192,350,378,105,233,202,29,134,136,1031,135,194,201
0500000US20199,722,6,722,186,64,15,34,44,21,11,39,28,208,30,11,31
0500000US20201,2542,60,2542,440,185,261,80,229,204,52,70,87,657,69,136,72
0500000US20203,1020,55,1020,261,50,75,25,26,31,0,60,39,181,14,160,98
0500000US20205,3906,177,3906,245,255,753,95,308,227,39,101,228,1118,180,224,133
0500000US20207,1289,100,1289,183,136,172,41,94,113,18,26,44,292,39,78,53
0500000US20209,77850,5002,77850,419,8502,10012,2813,8619,5710,1080,4038,7964,14418,6874,3413,3988
0500000US21001,7640,551,7640,161,468,1230,61,1193,613,37,259,418,2022,492,333,353
0500000US21003,8610,705,8610,341,573,1680,108,1088,818,59,455,464,1674,855,242,253
0500000US21005,10812,576,10812,216,678,1612,85,1151,557,194,536,601,2623,562,759,1238
0500000US21007,3242,189,3242,83,378,336,71,388,364,12,113,297,707,212,180,101
0500000US21009,18211,1247,18211,643,1063,4295,486,2106,836,236,596,1224,3788,1612,843,483
0500000US21011,4777,142,4777,162,272,987,71,673,271,114,127,403,983,429,99,186
0500000US21013,7223,730,7223,484,245,956,103,1010,475,54,149,364,1873,585,332,593
0500000US21015,69155,2465,69155,476,4302,9685,2678,8337,5972,993,5275,7472,13602,4982,3068,2313
0500000US21017,9248,497,9248,846,723,1276,208,1151,442,98,257,683,2078,633,403,450
0500000US21019,18640,1737,18640,325,969,1627,355,2546,998,373,842,1340,5468,1978,982,837
0500000US21021,12896,852,12896,241,558,2366,223,1982,654,308,428,708,3583,903,427,515
0500000US21023,3700,180,3700,86,451,774,123,431,332,71,136,180,645,191,140,140
0500000US21025,4387,455,4387,150,392,343,72,466,128,34,54,359,1557,325,213,294
0500000US21027,7899,662,7899,220,518,2220,151,1079,368,54,272,279,1735,466,271,266
0500000US21029,40829,2023,40829,214,3239,5779,1199,5267,4810,622,2571,3659,8068,2400,1493,1508
0500000US21031,4933,288,4933,141,513,974,218,245,555,84,125,153,1331,187,196,211
0500000US21033,5476,294,5476,317,174,1157,124,514,321,38,117,467,1184,629,166,268
0500000US21035,17807,851,17807,470,1117,1938,324,2047,798,129,940,988,5606,2090,871,489
0500000US21037,47542,2023,47542,154,3073,4964,1471,4568,2991,865,3991,6885,11252,3729,1664,1935
0500000US21039,1792,57,1792,64,221,269,90,164,95,32,79,138,441,83,65,51
0500000US21041,4619,388,4619,32,298,1062,386,461,294,26,194,267,673,592,154,180
0500000US21043,8705,480,8705,268,832,638,83,1116,914,103,310,382,2370,869,363,457
0500000US21045,5480,590,5480,347,434,1072,144,380,423,117,246,164,1413,337,258,145
0500000US21047,23515,2004,23515,723,1224,4830,535,2835,960,318,691,2693,4459,1747,979,1521
0500000US21049,16845,806,16845,179,1421,2760,534,2175,928,112,748,1494,4010,1024,592,868
0500000US21051,5486,626,5486,81,418,505,125,831,267,164,269,219,1312,473,454,368
0500000US21053,3629,174,3629,214,244,858,89,357,104,43,146,225,818,363,44,124
0500000US21055,3463,111,3463,340,371,610,38,360,146,10,116,206,644,222,206,194
0500000US21057,2390,95,2390,106,143,472,0,418,155,18,145,175,564,90,92,12
0500000US21059,47114,2074,47114,936,2530,8213,1255,4993,2550,456,3394,3705,11620,3460,2473,1529
0500000US21061,4477,362,4477,84,600,878,122,759,217,12,135,198,871,339,121,141
0500000US21063,1798,99,1798,15,220,455,0,100,129,21,73,46,318,202,53,166
0500000US21065,4952,381,4952,27,447,1180,88,609,273,46,188,230,1070,330,165,299
0500000US21067,168732,8677,168732,2445,7544,15392,3799,20887,7145,2209,9016,19644,49399,16466,9051,5735
0500000US21069,6056,541,6056,250,649,1203,72,718,404,5,165,354,1503,295,272,166
0500000US21071,10986,1103,10986,460,633,670,316,1229,781,205,438,709,3192,1207,461,685
0500000US21073,24568,1229,24568,753,1651,2575,294,2529,840,366,1015,2450,4466,2460,616,4553
0500000US21075,2262,163,2262,136,171,492,25,261,113,20,145,190,356,238,19,96
0500000US21077,3883,175,3883,53,300,808,196,402,391,28,123,240,624,360,224,134
0500000US21079,7555,322,7555,420,791,1029,245,746,313,107,232,546,1852,389,515,370
0500000US21081,11441,505,11441,156,798,2331,368,1422,1209,165,896,578,1826,1038,303,351
0500000US21083,15622,783,15622,855,1284,2542,475,2035,967,382,549,1011,3311,776,807,628
0500000US21085,10404,479,10404,360,1077,2384,153,1099,608,44,300,268,2461,747,376,527
0500000US21087,3975,376,3975,105,237,836,55,551,195,50,169,181,1050,178,199,169
0500000US21089,14115,841,14115,163,1093,1495,294,2055,821,210,730,996,4194,874,658,532
0500000US21091,3966,209,3966,110,170,1415,7,498,179,57,101,176,849,207,146,51
0500000US21093,47347,3367,47347,234,2535,7569,995,5865,2711,999,2312,3456,9946,4274,2276,4175
0500000US21095,6983,1010,6983,579,507,506,80,958,329,98,259,359,1992,589,371,356
0500000US21097,8402,289,8402,208,664,2152,44,880,410,49,356,455,1760,554,347,523
0500000US21099,7945,420,7945,261,528,1942,128,696,553,98,377,418,1389,1019,286,250
0500000US21101,19983,668,19983,338,1757,4013,371,2167,1336,122,904,1224,4678,1565,960,548
0500000US21103,6691,385,6691,177,458,955,96,978,310,76,342,682,1339,489,352,437
0500000US21105,1770,113,1770,91,67,309,40,98,157,0,60,224,441,44,125,114
0500000US21107,18184,1410,18184,960,988,2670,370,1833,1499,128,658,948,5106,1248,730,1046
0500000US21109,3861,299,3861,75,421,986,52,170,275,151,83,266,786,311,88,197
0500000US21111,390859,21709,390859,938,19731,46374,10020,42360,35236,6993,31153,42560,90523,35994,18015,10962
0500000US21113,24914,1209,24914,219,2094,2289,673,3537,1282,300,1141,2323,7077,1710,1483,786
0500000US21115,7405,523,7405,218,359,261,78,1238,613,215,344,428,2425,397,237,592
0500000US21117,87830,3818,87830,371,4964,10813,3257,9972,5581,1320,7829,9802,19510,7822,3438,3151
0500000US21119,4124,528,4124,198,260,114,112,573,177,97,160,193,1440,301,220,279
0500000US21121,9109,900,9109,149,564,838,203,1210,630,157,244,1124,2735,505,220,530
0500000US21123,6772,206,6772,236,325,2063,61,716,343,82,250,360,1489,212,389,246
0500000US21125,24732,1342,24732,458,1060,3644,265,4449,1826,375,1144,2116,5347,1768,1316,964
0500000US21127,4496,250,4496,207,180,506,123,547,372,188,90,244,1469,186,171,213
0500000US21129,2335,189,2335,28,263,263,43,332,200,31,47,194,541,93,32,268
0500000US21131,3460,278,3460,302,90,518,50,422,251,22,44,124,994,181,91,371
0500000US21133,6797,756,6797,323,336,280,154,997,505,108,147,309,2354,476,346,462
0500000US21135,4001,347,4001,57,559,762,28,398,192,47,225,272,1042,178,160,81
0500000US21137,9960,626,9960,390,778,1410,221,947,693,359,240,545,2706,702,497,472
0500000US21139,3612,265,3612,218,432,478,167,389,195,77,97,301,760,193,163,142
0500000US21141,11730,666,11730,574,1201,2928,193,1217,530,170,353,460,2552,630,556,366
0500000US21143,3140,105,3140,95,203,461,31,297,345,15,102,153,513,456,69,400
0500000US21145,29431,1190,29431,218,1540,2722,524,4355,1707,665,1535,2494,7351,3188,1700,1432
0500000US21147,4983,370,4983,147,489,687,7,529,298,51,180,110,1432,538,254,261
0500000US21149,3741,244,3741,311,266,540,181,340,340,3,98,156,924,263,177,142
0500000US21151,44241,2861,44241,490,2344,5319,528,5076,1978,588,1812,3886,12232,5428,2232,2328
0500000US21153,3161,400,3161,109,332,445,25,370,181,57,19,56,960,200,136,271
0500000US21155,7894,471,7894,182,393,2466,222,834,300,17,242,607,1616,341,329,345
0500000US21157,13625,498,13625,227,1055,2104,334,1802,966,130,662,767,3433,934,517,694
0500000US21159,3109,252,3109,127,120,179,46,689,99,34,336,77,670,135,83,514
0500000US21161,7118,275,7118,293,480,1098,130,1157,487,40,194,316,1812,585,237,289
0500000US21163,13044,703,13044,134,1170,1387,184,1672,1323,177,465,1084,2431,1428,488,1101
0500000US21165,2054,118,2054,52,230,506,104,228,122,40,24,73,422,72,56,125
0500000US21167,9813,551,9813,296,531,2019,95,1097,853,54,494,623,2145,698,267,641
0500000US21169,4309,148,4309,183,311,1061,110,522,195,12,187,246,775,284,205,218
0500000US21171,4927,225,4927,456,338,974,261,721,96,15,162,172,1191,116,190,235
0500000US21173,11457,833,11457,59,962,2574,179,1993,478,142,390,555,2414,834,373,504
0500000US21175,4035,179,4035,77,410,503,23,674,312,29,92,123,1143,81,169,399
0500000US21177,12159,760,12159,383,746,2039,199,1389,742,102,466,970,3178,792,573,580
0500000US21179,22242,878,22242,313,1389,5158,811,2511,1523,157,1110,1535,4589,1375,876,895
0500000US21181,2967,128,2967,195,244,538,28,443,192,6,58,99,736,207,118,103
0500000US21183,10187,485,10187,440,864,2051,86,915,471,68,383,756,2499,742,554,358
0500000US21185,32858,1299,32858,307,1838,4116,754,3438,1910,583,3355,3972,7776,2261,1554,994
0500000US21187,4872,203,4872,170,428,1002,126,469,389,32,229,159,903,401,99,465
0500000US21189,1048,195,1048,21,110,117,0,66,78,15,45,42,324,69,66,95
0500000US21191,6554,346,6554,112,673,1055,178,834,704,82,176,434,1111,394,291,510
0500000US21193,9966,1184,9966,556,894,318,226,1158,372,354,345,600,3636,519,279,709
0500000US21195,18883,1745,18883,969,1011,1169,511,2649,980,224,939,1112,6070,1430,835,984
0500000US21197,4732,384,4732,135,376,731,31,740,393,37,174,162,940,264,282,467
0500000US21199,26507,1580,26507,464,1639,3537,525,3775,1284,534,1220,2029,6866,2128,1386,1120
0500000US21201,835,79,835,34,88,189,5,51,50,3,15,43,158,31,80,88
0500000US21203,6028,469,6028,116,477,1297,7,690,351,95,274,350,1564,395,188,224
0500000US21205,10593,442,10593,125,662,863,94,1243,553,118,524,513,3911,1117,364,506
0500000US21207,7066,514,7066,163,447,1496,171,908,157,108,261,420,1714,662,321,238
0500000US21209,28445,954,28445,518,1371,7215,633,2767,1052,300,1209,2712,6036,2138,1162,1332
0500000US21211,23859,916,23859,845,1976,4319,457,2903,1470,368,1774,1614,4884,1411,854,984
0500000US21213,8360,360,8360,169,461,2133,334,1139,582,84,234,495,1262,597,563,307
0500000US21215,9957,602,9957,91,970,1680,67,1248,742,59,774,767,2312,571,357,319
0500000US21217,11845,794,11845,294,541,2502,215,2153,560,160,365,611,3140,681,324,299
0500000US21219,4985,177,4985,634,297,1123,116,379,259,26,148,198,1242,163,208,192
0500000US21221,5688,293,5688,238,321,890,38,630,396,31,213,265,1403,450,360,453
0500000US21223,3801,392,3801,98,208,1114,37,333,443,25,125,446,522,160,138,152
0500000US21225,6095,246,6095,820,477,1086,58,663,286,24,91,574,1219,435,170,192
0500000US21227,68151,3350,68151,805,3732,10805,1991,8475,3844,512,2867,6285,16841,7644,2869,1481
0500000US21229,5551,265,5551,292,437,1214,77,509,216,64,222,236,1414,465,259,146
0500000US21231,7319,473,7319,379,298,1648,131,924,476,102,262,360,1727,460,196,356
0500000US21233,5228,295,5228,354,393,1602,83,530,374,18,161,145,938,224,209,197
0500000US21235,13289,938,13289,176,668,1678,291,1883,638,200,367,878,3990,1381,506,633
0500000US21237,1271,469,1271,26,89,123,18,244,52,2,0,91,338,98,93,97
0500000US21239,13603,367,13603,888,598,1344,660,1429,487,259,713,1405,2983,953,1002,882
0500000US22001,22861,2485,22861,1797,2154,2131,690,2605,1128,283,893,1359,5428,2110,1350,933
0500000US22003,7666,776,7666,384,679,823,219,606,548,24,239,257,1730,991,349,817
0500000US22005,60776,3043,60776,666,5674,8848,2394,6369,3268,1133,3706,5180,12913,4496,2427,3702
0500000US22007,8755,781,8755,359,1202,1457,100,1116,434,185,348,500,2121,312,265,356
0500000US22009,14837,1305,14837,565,1433,931,548,1628,548,252,724,1063,3627,1557,529,1432
0500000US22011,14275,1331,14275,555,1271,2213,166,1856,834,130,715,1184,2639,1006,1116,590
0500000US22013,4369,244,4369,530,360,698,85,400,225,31,214,262,810,309,219,226
0500000US22015,53356,3317,53356,2234,3597,3696,1418,6548,3093,679,2534,4685,12435,5297,3344,3796
0500000US22017,97591,9133,97591,2580,5978,5204,2231,11867,5602,1386,4765,9879,27042,10278,5571,5208
0500000US22019,93848,5403,93848,1739,11212,8963,1668,10008,4709,1242,4464,7395,22482,11085,4973,3908
0500000US22021,2981,388,2981,297,287,280,8,312,152,6,132,120,868,116,162,241
0500000US22023,2558,18,2558,214,270,359,75,378,119,34,47,100,363,399,82,118
0500000US22025,2768,298,2768,321,241,85,37,251,92,26,67,162,746,159,116,465
0500000US22027,4817,266,4817,441,419,597,101,294,387,66,161,234,1213,370,159,375
0500000US22029,5399,760,5399,668,371,219,92,604,186,0,231,453,1346,588,206,435
0500000US22031,9891,961,9891,598,985,846,155,1257,772,21,609,415,2475,667,637,454
0500000US22033,219162,17032,219162,1955,16060,17674,5566,25734,9685,4251,12142,23206,56458,21691,10543,14197
0500000US22035,1444,122,1444,111,68,52,29,161,50,0,45,117,423,44,35,309
0500000US22037,6679,445,6679,254,781,560,129,603,433,68,301,513,1741,352,376,568
0500000US22039,11718,1844,11718,775,1014,1020,264,1495,989,63,326,351,3441,644,795,541
0500000US22041,6781,653,6781,928,371,292,77,583,473,71,406,257,2050,365,360,548
0500000US22043,7716,350,7716,431,765,834,114,778,540,90,327,513,1676,464,759,425
0500000US22045,28953,2452,28953,2618,2361,2910,1074,3964,1138,96,1111,2318,5977,2618,1619,1149
0500000US22047,11945,1110,11945,501,910,1258,197,1247,631,182,620,767,2806,646,825,1355
0500000US22049,5121,244,5121,264,255,650,88,627,195,32,217,409,1305,213,316,550
0500000US22051,209180,13325,209180,2395,20829,11457,7211,21564,13877,2845,13015,23081,47318,23433,12035,10120
0500000US22053,12578,746,12578,1306,1140,1089,160,1438,642,110,436,744,2728,1519,608,658
0500000US22055,117712,6508,117712,7690,6792,6110,3914,14404,4861,1799,6716,13405,31225,11356,5296,4144
0500000US22057,42357,2755,42357,3302,3530,3583,777,5051,3158,387,1890,3576,10214,3317,1807,1765
0500000US22059,5928,397,5928,1032,355,410,127,648,326,10,113,356,1817,292,184,258
0500000US22061,21214,843,21214,551,1038,1879,182,2740,856,92,1046,1331,6618,2725,1180,976
0500000US22063,63236,2931,63236,1291,9038,6306,1510,7609,2404,570,3547,5813,13161,5520,2477,3990
0500000US22065,3065,363,3065,262,130,261,60,207,177,49,58,151,1014,269,104,323
0500000US22067,8940,905,8940,322,696,1171,187,866,389,169,460,506,2720,507,463,484
0500000US22069,13096,2015,13096,479,734,1930,99,1646,542,83,728,657,4152,926,652,468
