GEO_ID,NAME,DP05_0070E,DP05_0070M,DP05_0070MA,DP05_0070EA,DP05_0071E,DP05_0071M,DP05_0071MA,DP05_0071EA,DP05_0072E,DP05_0072M,DP05_0072MA,DP05_0072EA,DP05_0073E,DP05_0073M,DP05_0073MA,DP05_0073EA,DP05_0074E,DP05_0074M,DP05_0074MA,DP05_0074EA,DP05_0075E,DP05_0075M,DP05_0075MA,DP05_0075EA,DP05_0076E,DP05_0076M,DP05_0076MA,DP05_0076EA,DP05_0077E,DP05_0077M,DP05_0077MA,DP05_0077EA,DP05_0078E,DP05_0078EA,DP05_0078M,DP05_0078MA,DP05_0079E,DP05_0079M,DP05_0079MA,DP05_0079EA,DP05_0080E,DP05_0080M,DP05_0080MA,DP05_0080EA,DP05_0081E,DP05_0081M,DP05_0081MA,DP05_0081EA,DP05_0082E,DP05_0082M,DP05_0082MA,DP05_0082EA,DP05_0083E,DP05_0083M,DP05_0083MA,DP05_0083EA,DP05_0084E,DP05_0084M,DP05_0084MA,DP05_0084EA,DP05_0085E,DP05_0085M,DP05_0085MA,DP05_0085EA
0500000US48161,"Freestone County, Texas",19478,*****,*****,,3202,*****,*****,,2913,97,,,0,23,,,57,75,,,232,96,,,16276,*****,*****,,12602,128,,,2874,,183,,41,49,,,0,23,,,0,23,,,53,90,,,706,260,,,246,128,,,460,197,,
0500000US48163,"Frio County, Texas",18428,*****,*****,,14712,*****,*****,,11875,695,,,85,77,,,72,68,,,2680,692,,,3716,*****,*****,,2810,385,,,674,,326,,16,26,,,159,99,,,0,23,,,3,5,,,54,42,,,0,23,,,54,42,,
0500000US48165,"Gaines County, Texas",21167,*****,*****,,8973,*****,*****,,8443,401,,,49,57,,,0,27,,,481,395,,,12194,*****,*****,,11525,27,,,276,,172,,142,112,,,203,125,,,0,27,,,0,27,,,48,84,,,0,27,,,48,84,,
0500000US48167,"Galveston County, Texas",347084,*****,*****,,88457,*****,*****,,68710,2081,,,3298,1022,,,707,363,,,15742,1800,,,258627,*****,*****,,194228,951,,,41698,,920,,461,175,,,11789,505,,,169,80,,,854,293,,,9428,1363,,,1478,898,,,7950,1060,,
0500000US48169,"Garza County, Texas",5734,244,,,2859,270,,,2597,274,,,13,21,,,5,12,,,244,119,,,2875,287,,,2205,261,,,421,,195,,11,14,,,134,134,,,0,20,,,0,20,,,104,115,,,0,20,,,104,115,,
0500000US48171,"Gillespie County, Texas",26730,*****,*****,,6473,*****,*****,,5932,258,,,16,25,,,0,27,,,525,266,,,20257,*****,*****,,19611,86,,,22,,29,,48,60,,,95,49,,,0,27,,,70,66,,,411,102,,,41,59,,,370,89,,
0500000US48173,"Glasscock County, Texas",1221,146,,,539,173,,,516,172,,,0,14,,,0,14,,,23,32,,,682,135,,,628,154,,,0,,14,,0,14,,,0,14,,,0,14,,,0,14,,,54,77,,,54,77,,,0,14,,
0500000US48175,"Goliad County, Texas",7085,*****,*****,,2563,*****,*****,,2517,36,,,0,20,,,0,20,,,46,36,,,4522,*****,*****,,4050,16,,,313,,93,,22,26,,,11,19,,,0,20,,,0,20,,,126,68,,,18,16,,,108,66,,
0500000US48177,"Gonzales County, Texas",19720,*****,*****,,10214,*****,*****,,9576,233,,,55,48,,,18,26,,,565,229,,,9506,*****,*****,,7971,40,,,1296,,85,,0,23,,,90,71,,,44,65,,,14,23,,,91,46,,,45,40,,,46,29,,
0500000US48179,"Gray County, Texas",21398,*****,*****,,6428,*****,*****,,5870,209,,,0,27,,,0,27,,,558,210,,,14970,*****,*****,,13129,94,,,1042,,115,,192,50,,,162,5,,,57,80,,,95,93,,,293,111,,,15,13,,,278,110,,
0500000US48181,"Grayson County, Texas",134205,*****,*****,,19030,*****,*****,,15475,771,,,423,295,,,248,162,,,2884,707,,,115175,*****,*****,,99349,462,,,7180,,488,,796,198,,,2078,225,,,19,24,,,342,322,,,5411,613,,,516,325,,,4895,581,,
0500000US48183,"Gregg County, Texas",123744,*****,*****,,23963,*****,*****,,21437,601,,,671,361,,,106,122,,,1749,480,,,99781,*****,*****,,69530,583,,,23926,,623,,118,72,,,1283,173,,,115,114,,,143,176,,,4666,834,,,728,494,,,3938,624,,
0500000US48185,"Grimes County, Texas",28878,*****,*****,,7061,*****,*****,,6540,196,,,36,37,,,16,30,,,469,204,,,21817,*****,*****,,16732,192,,,4199,,188,,33,27,,,115,86,,,0,27,,,179,193,,,559,148,,,27,21,,,532,151,,
0500000US48187,"Guadalupe County, Texas",169477,*****,*****,,65591,*****,*****,,56086,1256,,,2075,648,,,521,245,,,6909,1126,,,103886,*****,*****,,82871,282,,,13194,,489,,182,121,,,2779,344,,,39,60,,,348,193,,,4473,723,,,397,257,,,4076,594,,
0500000US48189,"Hale County, Texas",32879,*****,*****,,19936,*****,*****,,18120,605,,,149,128,,,14,18,,,1653,581,,,12943,*****,*****,,10627,80,,,1430,,183,,30,35,,,121,52,,,0,30,,,90,70,,,645,210,,,39,38,,,606,197,,
0500000US48191,"Hall County, Texas",2875,*****,*****,,991,*****,*****,,870,75,,,0,14,,,0,14,,,121,75,,,1884,*****,*****,,1576,14,,,163,,45,,7,9,,,5,9,,,0,14,,,0,14,,,133,47,,,0,14,,,133,47,,
0500000US48193,"Hamilton County, Texas",8211,*****,*****,,1119,*****,*****,,1076,54,,,0,20,,,0,20,,,43,54,,,7092,*****,*****,,6845,20,,,22,,20,,20,25,,,9,13,,,2,7,,,0,20,,,194,35,,,0,20,,,194,35,,
0500000US48195,"Hansford County, Texas",5332,*****,*****,,2590,*****,*****,,2499,73,,,31,50,,,0,20,,,60,47,,,2742,*****,*****,,2654,76,,,9,,9,,37,41,,,6,11,,,0,20,,,0,20,,,36,51,,,0,20,,,36,51,,
0500000US48197,"Hardeman County, Texas",3567,*****,*****,,889,154,,,637,146,,,57,52,,,28,37,,,167,91,,,2678,154,,,2389,164,,,46,,32,,30,16,,,90,61,,,0,14,,,0,14,,,123,79,,,0,14,,,123,79,,
0500000US48199,"Hardin County, Texas",56124,*****,*****,,3535,*****,*****,,2872,270,,,117,126,,,5,8,,,541,232,,,52589,*****,*****,,47778,205,,,3186,,143,,86,66,,,276,142,,,0,34,,,88,94,,,1175,302,,,337,224,,,838,193,,
0500000US48201,"Harris County, Texas",4697957,*****,*****,,2049914,*****,*****,,1459583,14411,,,36289,3837,,,37881,3378,,,516161,13993,,,2648043,*****,*****,,1327632,2847,,,868262,,3366,,6497,813,,,327705,2642,,,2359,274,,,16064,2485,,,99524,5003,,,15381,2373,,,84143,4323,,
0500000US48203,"Harrison County, Texas",68674,*****,*****,,9403,*****,*****,,9046,256,,,5,10,,,0,34,,,352,256,,,59271,*****,*****,,42890,408,,,13743,,340,,164,69,,,533,62,,,0,34,,,71,77,,,1870,472,,,446,398,,,1424,365,,
0500000US48205,"Hartley County, Texas",5465,*****,*****,,1507,*****,*****,,1383,103,,,0,20,,,0,20,,,124,103,,,3958,*****,*****,,3197,158,,,424,,122,,24,34,,,27,29,,,0,20,,,0,20,,,286,131,,,124,122,,,162,85,,
0500000US48207,"Haskell County, Texas",5420,*****,*****,,1559,*****,*****,,1274,185,,,12,19,,,0,20,,,273,187,,,3861,*****,*****,,3454,15,,,284,,42,,18,17,,,2,4,,,0,20,,,7,10,,,96,45,,,6,9,,,90,44,,
0500000US48209,"Hays County, Texas",234573,*****,*****,,93930,*****,*****,,81094,1846,,,2264,874,,,461,234,,,10111,1605,,,140643,*****,*****,,121011,1066,,,8403,,593,,349,145,,,3414,367,,,118,175,,,1593,1042,,,5755,850,,,789,416,,,4966,765,,
0500000US48211,"Hemphill County, Texas",3450,*****,*****,,1224,141,,,1161,163,,,0,14,,,0,14,,,63,58,,,2226,141,,,2133,138,,,8,,10,,8,13,,,0,14,,,0,14,,,0,14,,,77,45,,,20,28,,,57,34,,
0500000US48213,"Henderson County, Texas",81717,*****,*****,,11103,*****,*****,,9657,455,,,211,156,,,61,51,,,1174,465,,,70614,*****,*****,,62445,417,,,4765,,348,,237,122,,,547,96,,,40,42,,,14,12,,,2566,557,,,733,417,,,1833,374,,
0500000US48215,"Hidalgo County, Texas",865677,*****,*****,,800715,*****,*****,,766626,2287,,,2712,814,,,582,275,,,30795,2426,,,64962,*****,*****,,49469,1127,,,3849,,271,,653,126,,,8049,238,,,150,34,,,1439,1122,,,1353,406,,,156,109,,,1197,380,,
0500000US48217,"Hill County, Texas",35686,*****,*****,,7695,*****,*****,,7104,213,,,83,75,,,14,21,,,494,212,,,27991,*****,*****,,24788,47,,,2120,,149,,60,36,,,224,31,,,47,69,,,29,21,,,723,149,,,74,46,,,649,142,,
0500000US48219,"Hockley County, Texas",21670,*****,*****,,10690,*****,*****,,9846,251,,,2,3,,,0,27,,,842,251,,,10980,*****,*****,,9748,81,,,698,,71,,83,27,,,77,33,,,21,35,,,29,43,,,324,110,,,121,92,,,203,62,,
0500000US48221,"Hood County, Texas",60521,*****,*****,,7822,*****,*****,,7339,169,,,88,73,,,171,131,,,224,120,,,52699,*****,*****,,50242,135,,,568,,186,,270,108,,,361,64,,,37,49,,,38,65,,,1183,224,,,150,120,,,1033,200,,
0500000US48223,"Hopkins County, Texas",36666,*****,*****,,6433,*****,*****,,5827,267,,,16,20,,,89,129,,,501,219,,,30233,*****,*****,,26474,97,,,2555,,147,,106,49,,,304,31,,,52,58,,,116,98,,,626,131,,,17,23,,,609,132,,
0500000US48225,"Houston County, Texas",22288,*****,*****,,2651,*****,*****,,2341,127,,,54,48,,,5,8,,,251,120,,,19637,*****,*****,,13552,69,,,5407,,123,,30,28,,,72,43,,,0,27,,,14,23,,,562,167,,,65,64,,,497,143,,
0500000US48227,"Howard County, Texas",34620,*****,*****,,15229,*****,*****,,13391,395,,,188,120,,,42,40,,,1608,406,,,19391,*****,*****,,16126,118,,,1805,,263,,166,76,,,298,66,,,0,30,,,45,39,,,951,290,,,149,115,,,802,293,,
0500000US48229,"Hudspeth County, Texas",3322,*****,*****,,2581,*****,*****,,2304,147,,,14,30,,,0,14,,,263,128,,,741,*****,*****,,626,73,,,34,,39,,0,14,,,25,40,,,0,14,,,0,14,,,56,51,,,17,18,,,39,52,,
0500000US48231,"Hunt County, Texas",98783,*****,*****,,17655,*****,*****,,15600,484,,,439,220,,,90,85,,,1526,419,,,81128,*****,*****,,68985,151,,,7153,,453,,581,185,,,1093,163,,,34,39,,,79,52,,,3203,523,,,316,158,,,2887,529,,
0500000US48233,"Hutchinson County, Texas",20801,*****,*****,,5043,*****,*****,,4513,248,,,127,91,,,10,12,,,393,252,,,15758,*****,*****,,14368,101,,,457,,130,,263,58,,,105,35,,,114,91,,,0,27,,,451,166,,,80,101,,,371,117,,
0500000US48235,"Irion County, Texas",1555,152,,,410,97,,,410,97,,,0,14,,,0,14,,,0,14,,,1145,136,,,1059,140,,,86,,49,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,
0500000US48237,"Jack County, Texas",8494,*****,*****,,1485,*****,*****,,1277,98,,,59,49,,,34,29,,,115,79,,,7009,*****,*****,,6486,20,,,356,,70,,0,20,,,50,64,,,0,20,,,0,20,,,117,42,,,0,20,,,117,42,,
0500000US48239,"Jackson County, Texas",14971,*****,*****,,5047,*****,*****,,4769,137,,,48,69,,,0,23,,,230,121,,,9924,*****,*****,,8637,13,,,1041,,79,,11,20,,,87,80,,,6,10,,,0,23,,,142,42,,,8,13,,,134,39,,
0500000US48241,"Jasper County, Texas",33369,*****,*****,,2361,*****,*****,,2142,152,,,4,9,,,62,78,,,153,131,,,31008,*****,*****,,24660,130,,,5168,,301,,31,51,,,141,88,,,8,24,,,49,61,,,951,304,,,145,113,,,806,293,,
0500000US48243,"Jeff Davis County, Texas",2021,*****,*****,,483,257,,,468,257,,,0,14,,,0,14,,,15,23,,,1538,257,,,1502,256,,,36,,26,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,
0500000US48245,"Jefferson County, Texas",256755,*****,*****,,56336,*****,*****,,45929,1317,,,1361,514,,,595,237,,,8451,1155,,,200419,*****,*****,,100349,156,,,85237,,757,,466,189,,,9632,351,,,136,31,,,330,232,,,4269,766,,,427,189,,,3842,746,,
0500000US48247,"Jim Hogg County, Texas",4864,*****,*****,,4538,227,,,4338,255,,,4,7,,,0,14,,,196,128,,,326,227,,,324,227,,,2,,4,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,
0500000US48249,"Jim Wells County, Texas",39203,*****,*****,,31552,*****,*****,,29147,649,,,14,18,,,0,30,,,2391,643,,,7651,*****,*****,,6891,32,,,242,,123,,79,128,,,36,58,,,156,185,,,20,32,,,227,166,,,0,30,,,227,166,,
0500000US48251,"Johnson County, Texas",177022,*****,*****,,40367,*****,*****,,35862,1144,,,1499,730,,,37,38,,,2969,809,,,136655,*****,*****,,123309,151,,,7630,,426,,356,145,,,1625,231,,,82,74,,,219,188,,,3434,450,,,291,136,,,3143,435,,
0500000US48253,"Jones County, Texas",19721,*****,*****,,5547,*****,*****,,4787,196,,,91,73,,,29,34,,,640,176,,,14174,*****,*****,,11113,253,,,2300,,221,,13,20,,,52,57,,,0,23,,,17,19,,,679,190,,,33,32,,,646,188,,
0500000US48255,"Karnes County, Texas",14823,*****,*****,,8339,*****,*****,,7343,304,,,29,31,,,75,103,,,892,317,,,6484,*****,*****,,5109,17,,,794,,196,,19,27,,,92,144,,,4,9,,,0,23,,,466,196,,,8,17,,,458,195,,
0500000US48257,"Kaufman County, Texas",140145,*****,*****,,33145,*****,*****,,29656,865,,,850,381,,,201,161,,,2438,895,,,107000,*****,*****,,82268,214,,,18855,,518,,281,111,,,1889,235,,,83,91,,,81,71,,,3543,611,,,352,194,,,3191,589,,
0500000US48259,"Kendall County, Texas",43842,*****,*****,,10852,*****,*****,,8900,547,,,323,321,,,90,104,,,1539,463,,,32990,*****,*****,,31042,61,,,123,,79,,45,57,,,457,242,,,141,105,,,30,37,,,1152,244,,,161,176,,,991,236,,
0500000US48261,"Kenedy County, Texas",169,129,,,166,129,,,166,129,,,0,14,,,0,14,,,0,14,,,3,6,,,1,3,,,0,,14,,1,2,,,1,3,,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,
0500000US48263,"Kent County, Texas",632,118,,,105,61,,,86,59,,,0,14,,,0,14,,,19,21,,,527,111,,,499,112,,,7,,7,,0,14,,,0,14,,,0,14,,,0,14,,,21,14,,,0,14,,,21,14,,
0500000US48265,"Kerr County, Texas",52411,*****,*****,,14645,*****,*****,,12356,572,,,229,181,,,6,12,,,2054,539,,,37766,*****,*****,,35154,202,,,739,,103,,38,32,,,402,175,,,15,26,,,225,144,,,1193,248,,,277,184,,,916,182,,
0500000US48267,"Kimble County, Texas",4295,*****,*****,,1092,125,,,1054,128,,,0,14,,,0,14,,,38,29,,,3203,125,,,3120,135,,,41,,50,,0,14,,,0,14,,,0,14,,,0,14,,,42,29,,,2,4,,,40,29,,
0500000US48269,"King County, Texas",229,78,,,80,56,,,80,56,,,0,14,,,0,14,,,0,14,,,149,65,,,149,65,,,0,,14,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,
0500000US48271,"Kinney County, Texas",3199,*****,*****,,2101,225,,,1896,286,,,90,89,,,0,14,,,115,123,,,1098,225,,,1085,223,,,0,,14,,0,14,,,0,14,,,0,14,,,0,14,,,13,22,,,0,14,,,13,22,,
0500000US48273,"Kleberg County, Texas",31015,*****,*****,,22781,*****,*****,,21640,510,,,1,3,,,28,39,,,1112,513,,,8234,*****,*****,,6151,30,,,930,,235,,57,89,,,492,146,,,0,30,,,133,144,,,471,265,,,8,15,,,463,265,,
0500000US48275,"Knox County, Texas",3384,*****,*****,,1192,*****,*****,,1082,57,,,0,14,,,4,9,,,106,56,,,2192,*****,*****,,1906,7,,,164,,70,,0,14,,,59,72,,,0,14,,,0,14,,,63,46,,,4,7,,,59,45,,
0500000US48277,"Lamar County, Texas",49932,*****,*****,,4205,*****,*****,,3544,320,,,67,58,,,0,30,,,594,322,,,45727,*****,*****,,36392,247,,,6675,,207,,414,165,,,376,125,,,11,18,,,15,19,,,1844,330,,,281,249,,,1563,295,,
0500000US48279,"Lamb County, Texas",13147,*****,*****,,7433,*****,*****,,7053,149,,,7,8,,,9,11,,,364,149,,,5714,*****,*****,,5014,31,,,414,,67,,25,30,,,53,2,,,40,61,,,8,12,,,160,58,,,22,29,,,138,49,,
0500000US48281,"Lampasas County, Texas",21443,*****,*****,,4295,*****,*****,,3318,327,,,359,148,,,94,100,,,524,274,,,17148,*****,*****,,15226,112,,,722,,199,,81,73,,,288,83,,,41,53,,,7,11,,,783,263,,,106,110,,,677,236,,
0500000US48283,"La Salle County, Texas",6956,129,,,5899,318,,,5683,305,,,9,18,,,0,20,,,207,124,,,1057,303,,,846,273,,,147,,133,,0,20,,,9,18,,,0,20,,,0,20,,,55,51,,,11,23,,,44,45,,
0500000US48285,"Lavaca County, Texas",20287,*****,*****,,3999,*****,*****,,3852,85,,,19,20,,,52,60,,,76,50,,,16288,*****,*****,,14692,85,,,1164,,94,,2,4,,,72,42,,,0,27,,,0,27,,,358,151,,,81,88,,,277,103,,
0500000US48287,"Lee County, Texas",17393,*****,*****,,4247,*****,*****,,4103,84,,,0,23,,,0,23,,,144,84,,,13146,*****,*****,,10807,205,,,1905,,206,,0,23,,,188,201,,,0,23,,,0,23,,,246,213,,,163,205,,,83,58,,
0500000US48289,"Leon County, Texas",15877,*****,*****,,2426,*****,*****,,2120,161,,,4,7,,,0,23,,,302,160,,,13451,*****,*****,,11966,37,,,976,,124,,57,53,,,145,23,,,45,68,,,12,20,,,250,112,,,34,37,,,216,103,,
0500000US48291,"Liberty County, Texas",89948,*****,*****,,26323,*****,*****,,22335,1316,,,138,107,,,127,113,,,3723,1323,,,63625,*****,*****,,53139,192,,,7974,,443,,339,173,,,399,107,,,8,13,,,45,47,,,1721,601,,,269,180,,,1452,529,,
0500000US48293,"Limestone County, Texas",22252,*****,*****,,5047,*****,*****,,4831,107,,,15,23,,,20,27,,,181,107,,,17205,*****,*****,,12557,217,,,3693,,120,,102,44,,,222,3,,,49,52,,,101,86,,,481,220,,,280,208,,,201,101,,
0500000US48295,"Lipscomb County, Texas",3138,*****,*****,,1060,141,,,860,159,,,29,42,,,0,14,,,171,124,,,2078,141,,,1879,146,,,33,,22,,22,17,,,17,22,,,5,8,,,0,14,,,122,34,,,13,17,,,109,30,,
0500000US48297,"Live Oak County, Texas",11378,*****,*****,,4632,*****,*****,,4112,225,,,19,32,,,0,23,,,501,218,,,6746,*****,*****,,6383,94,,,257,,62,,0,23,,,77,62,,,0,23,,,0,23,,,29,36,,,0,23,,,29,36,,
0500000US48299,"Llano County, Texas",21246,*****,*****,,2400,*****,*****,,1944,155,,,15,20,,,109,101,,,332,142,,,18846,*****,*****,,18031,93,,,120,,118,,84,50,,,81,48,,,0,27,,,112,95,,,418,147,,,21,28,,,397,146,,
0500000US48301,"Loving County, Texas",83,76,,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,,83,76,,,82,75,,,0,,14,,0,14,,,1,2,,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,
0500000US48303,"Lubbock County, Texas",308580,*****,*****,,112432,*****,*****,,92674,1751,,,1691,695,,,360,208,,,17707,1640,,,196148,*****,*****,,160764,357,,,20505,,626,,772,182,,,7077,285,,,205,75,,,577,234,,,6248,828,,,930,376,,,5318,740,,
0500000US48305,"Lynn County, Texas",5587,*****,*****,,2591,*****,*****,,2103,137,,,42,39,,,41,46,,,405,130,,,2996,*****,*****,,2786,20,,,52,,39,,9,15,,,21,20,,,9,12,,,0,20,,,119,46,,,0,20,,,119,46,,
0500000US48307,"McCulloch County, Texas",7676,*****,*****,,2529,*****,*****,,2339,164,,,10,15,,,0,20,,,180,163,,,5147,*****,*****,,4769,73,,,75,,52,,7,14,,,71,60,,,0,20,,,0,20,,,225,81,,,48,73,,,177,61,,
0500000US48309,"McLennan County, Texas",258031,*****,*****,,69710,*****,*****,,61774,1115,,,1828,577,,,644,278,,,5464,1012,,,188321,*****,*****,,141557,453,,,35996,,737,,412,134,,,4254,287,,,59,62,,,774,338,,,5269,809,,,711,374,,,4558,735,,
0500000US48311,"McMullen County, Texas",729,197,,,469,158,,,413,157,,,0,14,,,0,14,,,56,62,,,260,95,,,255,94,,,0,,14,,5,7,,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,,0,14,,
0500000US48313,"Madison County, Texas",13579,*****,*****,,3267,*****,*****,,2938,180,,,9,19,,,64,164,,,256,142,,,10312,*****,*****,,7325,16,,,2167,,384,,36,56,,,180,122,,,0,23,,,16,25,,,588,335,,,13,21,,,575,334,,
0500000US48315,"Marion County, Texas",9748,*****,*****,,440,*****,*****,,300,49,,,13,20,,,0,20,,,127,47,,,9308,*****,*****,,6859,48,,,2196,,116,,22,26,,,24,39,,,44,55,,,0,20,,,163,105,,,38,48,,,125,93,,
0500000US48317,"Martin County, Texas",5213,*****,*****,,2413,159,,,2337,162,,,0,20,,,0,20,,,76,75,,,2800,159,,,2632,202,,,28,,35,,0,20,,,8,12,,,0,20,,,105,113,,,27,34,,,12,22,,,15,24,,
0500000US48319,"Mason County, Texas",3948,*****,*****,,781,164,,,718,170,,,0,14,,,0,14,,,63,88,,,3167,164,,,3089,168,,,1,,3,,0,14,,,32,21,,,0,14,,,0,14,,,45,31,,,12,20,,,33,25,,
0500000US48321,"Matagorda County, Texas",36323,*****,*****,,15910,*****,*****,,13233,862,,,509,371,,,10,13,,,2158,756,,,20413,*****,*****,,15397,196,,,3602,,215,,46,52,,,675,30,,,120,126,,,121,198,,,452,202,,,39,61,,,413,190,,
0500000US48323,"Maverick County, Texas",57769,*****,*****,,54959,*****,*****,,52740,1028,,,626,597,,,0,34,,,1593,729,,,2810,*****,*****,,1494,78,,,254,,255,,964,253,,,54,50,,,0,34,,,37,78,,,7,15,,,0,34,,,7,15,,
0500000US48325,"Medina County, Texas",50458,*****,*****,,26648,*****,*****,,23772,777,,,374,327,,,198,231,,,2304,698,,,23810,*****,*****,,21109,240,,,1226,,209,,108,94,,,359,76,,,0,34,,,165,169,,,843,312,,,320,240,,,523,211,,
0500000US48327,"Menard County, Texas",1981,*****,*****,,703,125,,,661,137,,,31,43,,,0,14,,,11,18,,,1278,125,,,1160,136,,,1,,3,,2,5,,,0,14,,,0,14,,,0,14,,,115,55,,,8,13,,,107,52,,
0500000US48329,"Midland County, Texas",166964,*****,*****,,77371,*****,*****,,71162,1498,,,751,318,,,1589,981,,,3869,1024,,,89593,*****,*****,,72427,234,,,10179,,561,,558,190,,,3283,296,,,59,62,,,166,143,,,2921,645,,,253,204,,,2668,649,,
0500000US48331,"Milam County, Texas",24895,*****,*****,,6755,*****,*****,,6086,280,,,104,142,,,9,14,,,556,239,,,18140,*****,*****,,15250,87,,,2167,,105,,39,33,,,157,55,,,0,27,,,20,21,,,507,160,,,122,85,,,385,124,,
0500000US48333,"Mills County, Texas",4520,*****,*****,,1080,164,,,904,168,,,0,14,,,0,14,,,176,138,,,3440,164,,,3257,169,,,24,,25,,4,7,,,9,16,,,0,14,,,11,18,,,135,39,,,25,23,,,110,32,,
0500000US48335,"Mitchell County, Texas",8903,*****,*****,,3622,*****,*****,,3474,70,,,11,16,,,0,20,,,137,72,,,5281,*****,*****,,4553,347,,,572,,397,,36,35,,,0,20,,,0,20,,,0,20,,,120,83,,,4,8,,,116,81,,
0500000US48337,"Montague County, Texas",19850,*****,*****,,2268,*****,*****,,2184,59,,,16,22,,,0,23,,,68,53,,,17582,*****,*****,,16888,13,,,141,,78,,86,58,,,0,23,,,1,3,,,0,23,,,466,109,,,12,13,,,454,106,,
0500000US48339,"Montgomery County, Texas",607999,*****,*****,,153488,*****,*****,,107950,3495,,,4053,852,,,1869,648,,,39616,3512,,,454511,*****,*****,,387022,1057,,,31288,,1009,,870,268,,,19202,785,,,92,91,,,1168,569,,,14869,1384,,,2397,979,,,12472,1075,,
0500000US48341,"Moore County, Texas",21494,*****,*****,,12393,*****,*****,,10818,738,,,4,7,,,440,500,,,1131,539,,,9101,*****,*****,,6693,60,,,847,,44,,52,38,,,958,239,,,0,27,,,39,60,,,512,247,,,38,45,,,474,239,,
0500000US48343,"Morris County, Texas",11988,*****,*****,,1278,*****,*****,,1198,75,,,0,23,,,0,23,,,80,75,,,10710,*****,*****,,7556,51,,,2644,,212,,27,26,,,177,212,,,0,23,,,44,49,,,262,104,,,14,18,,,248,101,,
0500000US48345,"Motley County, Texas",1269,150,,,170,86,,,141,88,,,4,6,,,0,14,,,25,24,,,1099,134,,,1005,138,,,15,,41,,0,14,,,0,14,,,0,14,,,17,18,,,62,37,,,12,18,,,50,32,,
0500000US48347,"Nacogdoches County, Texas",64822,*****,*****,,13006,*****,*****,,11808,397,,,107,116,,,0,34,,,1091,392,,,51816,*****,*****,,38035,200,,,11449,,258,,147,79,,,618,182,,,17,23,,,219,196,,,1331,323,,,24,29,,,1307,322,,
0500000US48349,"Navarro County, Texas",51908,*****,*****,,14944,*****,*****,,13855,361,,,121,134,,,5,7,,,963,329,,,36964,*****,*****,,27949,353,,,5806,,371,,79,42,,,341,67,,,821,99,,,44,78,,,1924,539,,,391,353,,,1533,398,,
0500000US48351,"Newton County, Texas",12532,*****,*****,,515,*****,*****,,488,31,,,20,29,,,0,23,,,7,10,,,12017,*****,*****,,9143,38,,,2571,,96,,60,56,,,85,29,,,0,23,,,25,42,,,133,102,,,24,38,,,109,95,,
0500000US48353,"Nolan County, Texas",14727,*****,*****,,5750,*****,*****,,5559,86,,,0,23,,,0,23,,,191,86,,,8977,*****,*****,,7880,62,,,680,,127,,30,29,,,63,84,,,0,23,,,0,23,,,324,117,,,72,62,,,252,101,,
0500000US48355,"Nueces County, Texas",353594,*****,*****,,228552,*****,*****,,210430,1982,,,1860,538,,,644,307,,,15618,1910,,,125042,*****,*****,,100553,228,,,12384,,338,,491,169,,,7419,275,,,94,88,,,537,281,,,3564,498,,,418,206,,,3146,440,,
0500000US48357,"Ochiltree County, Texas",10063,*****,*****,,5598,*****,*****,,5472,76,,,0,23,,,36,47,,,90,64,,,4465,*****,*****,,4186,31,,,7,,13,,59,68,,,45,59,,,0,23,,,20,24,,,148,76,,,12,20,,,136,72,,
0500000US48359,"Oldham County, Texas",2251,250,,,528,139,,,426,132,,,0,14,,,0,14,,,102,118,,,1723,190,,,1580,174,,,103,,114,,0,14,,,22,18,,,0,14,,,0,14,,,18,25,,,5,7,,,13,22,,
0500000US48361,"Orange County, Texas",85045,*****,*****,,7245,*****,*****,,5840,423,,,209,173,,,115,119,,,1081,387,,,77800,*****,*****,,67447,193,,,7348,,256,,125,88,,,705,248,,,41,63,,,83,82,,,2051,421,,,390,241,,,1661,387,,
0500000US48363,"Palo Pinto County, Texas",28303,*****,*****,,5752,*****,*****,,5060,279,,,77,77,,,37,33,,,578,261,,,22551,*****,*****,,20823,249,,,700,,75,,60,42,,,280,49,,,0,27,,,76,103,,,612,249,,,185,230,,,427,81,,
0500000US48365,"Panola County, Texas",22583,*****,*****,,2060,*****,*****,,1951,111,,,0,27,,,0,27,,,109,111,,,20523,*****,*****,,16417,45,,,2966,,286,,17,25,,,152,75,,,0,27,,,18,34,,,953,286,,,43,46,,,910,291,,
0500000US48367,"Parker County, Texas",144803,*****,*****,,19192,*****,*****,,16506,773,,,375,181,,,487,365,,,1824,631,,,125611,*****,*****,,118413,381,,,2057,,410,,297,108,,,979,147,,,32,33,,,268,200,,,3565,525,,,606,349,,,2959,450,,
