city,state,fips,proj_uid,displayname,AvGini20112014,PrePostRecessionChange,citylongitude,citylatitude,UV_place,TotalPopulation,Unemployment16up,LaborForce16up,Manuf,MedianFamilyIncome,MedianHouseholdIncome,ForeignBorn,FamilieswithChildren,percentPop2064,Poverty,White,BachPlus25up,HousingPre1980,VacancyRate,HomeAffordability,OwnerOccupied,High30GrossRent,MedianMonthlyHousingCosts,BWDI,HWDI,PovertyChange2000,ChangeLFP00,Manuf1970Change,FamilyIncome2000Change,PopulationChange2000,logTotalPopulation,logSA_Part,CBSA_POP_2018_5yr,geo_flag
Lawrence,Kansas,2038900,lawrence_KS,"Lawrence, Kansas",0.314783106,0.004691865,-95.261769,38.957022,2038900,95294,4.317792505,70.39336562,7.287801057,79734,50429,8.843158931,45.03110647,65.54452777,8.866648376,75.96281171,53.70624065,41.86035097,7.236890495,3.729996681,45.82900703,53.84340286,977,27.8185463,16.43903923,1.610000107,-0.297011573,-52.7595314,3.758592553,18.97175959,11.46472213,-0.22483371,79.864899,Place
Lawrence,Massachusetts,2534550,lawrence_MA,"Lawrence, Massachusetts",0.346331617,-0.021367159,-71.164121,42.704898,2534550,79841,9.585022181,66.0931468,15.86184204,45160,41583,39.50852454,60.68660021,60.00801325,21.86046541,14.41865712,10.46177819,81.28395081,5.905887485,6.1515522,28.67173851,58.55686665,1192,31.53243637,28.70420456,0.691205624,11.20984304,-65.2525215,-4.770614622,10.82409117,11.28779244,-4.0987754,1.6592985,Place
Lawton,Oklahoma,4041850,lawton_OK,"Lawton, Oklahoma",0.329107689,0.00952923,-98.439069,34.614705,4041850,94697,7.821696997,64.55339193,8.452370763,57213,47262,5.80060631,54.76664305,60.8889401,13.42819631,51.68167949,21.74085379,63.49186897,18.31348538,2.409970045,46.62666023,43.10742021,836,17.62841606,17.29447746,-0.806538027,-0.867422417,59.8083882,1.441103237,2.091486357,11.4584376,-0.30516878,73.699898,Place
Layton,Utah,4943660,layton_UT,"Layton, Utah",0.316648167,0.021261929,-111.962358,41.077307,4943660,75106,3.515582904,70.06729245,12.3113893,81555,74888,5.195324123,57.2924912,56.39629364,6.591546535,79.44238782,33.03600252,28.79872918,4.05713357,3.171402693,71.58247232,38.45681846,1143,26.51967239,29.04660988,1.631697693,-5.138359582,77.18899837,-4.352245497,28.44341075,11.22665573,-2.1622846,11.506195,Place
League City,Texas,4841980,leaguecity_TX,"League City, Texas",0.3351074,0.013193274,-95.091503,29.499529,4841980,100832,4.320872948,71.13223076,11.4917554,114608,104831,10.11682823,57.46843219,59.69731808,5.320238322,64.42795992,44.70873773,13.87851834,4.981333762,2.217855453,73.2254982,38.24413121,1554,18.42953491,12.84879398,1.757102763,-2.400882816,-60.20212519,5.654818341,121.8818766,11.52121104,-4.2081447,1.4873942,Place
Lebanon,Pennsylvania,4242168,lebanon_PA,"Lebanon, Pennsylvania",0.285181953,0.001081562,-76.421688,40.341496,4242168,25739,8.445599675,64.97235894,18.82798374,42218,39371,8.492948115,56.33615851,58.05586576,23.08586687,49.37254786,9.01248157,87.49774694,10.31030118,2.349445105,41.83847904,50.05407333,766,22.78256416,26.20846176,10.25821287,3.593012206,-59.01717962,-16.82144311,5.22464331,10.15576263,-1.6841185,18.560797,Place
Lee\'s Summit,Missouri,2941348,leessummit_MO,"Lee\'s Summit, Missouri",0.298119338,0.005219167,-94.375446,38.921221,2941348,96325,3.259649873,70.02049685,8.566138148,100385,85325,4.236698523,50.35004616,56.47443533,3.996215761,82.18738437,46.80382013,27.14522183,5.092848092,2.46586585,77.85188556,47.13226557,1276,16.03223228,23.63730431,1.199155736,-3.265184678,-76.43875496,-4.763332915,36.2446959,11.47548317,-3.0851178,4.5724645,Place
Leominster,Massachusetts,2535075,leominster_MA,"Leominster, Massachusetts",0.310304885,0.022703057,-71.75485,42.526932,2535075,41579,5.77958189,67.48444438,16.60891622,72649,58205,14.66846317,49.47529137,59.9894166,10.93302816,69.67700124,29.8642695,67.46137738,5.851950496,4.073533058,57.05684423,45.55295408,1079,35.29754257,25.56838226,3.757691676,1.114125204,-66.2413254,-10.84882375,0.668232332,10.63535051,-3.1170263,4.4288669,Place
Lewiston,Maine,2338740,lewiston_ME,"Lewiston, Maine",0.280622419,0.015858842,-70.190328,44.099366,2338740,36097,5.390574411,62.34875917,11.09405234,60480,41371,6.133473665,43.7820226,58.92456174,14.0544951,86.07917428,18.52482259,82.23458529,6.62208572,3.386430025,50.51651001,47.88196683,819,46.60448837,33.3087883,4.046461124,1.248333292,-73.78865378,1.26446225,1.140375455,10.49396504,-1.09076,33.596107,Place
Lewisville,Texas,4842508,lewisville_TX,"Lewisville, Texas",0.327105384,-0.006103196,-97.009399,33.031385,4842508,104789,4.044293985,77.21995115,8.32459107,74256,63056,21.74560279,56.14955425,64.45332766,7.846835256,42.60752499,34.306705,18.0067122,8.044999093,3.017952204,42.27922261,42.75513887,1204,28.53309441,31.62191772,3.898543844,-3.221410335,-71.13890643,-21.83188056,34.79938768,11.55970408,-4.2375011,1.4443638,Place
Lima,Ohio,3943554,lima_OH,"Lima, Ohio",0.314560056,0.021217214,-84.11554,40.745524,3943554,37335,9.348905087,61.45204902,20.92487663,42257,35172,1.435650233,57.73838758,58.59381557,21.62591666,63.00522089,11.55606881,87.07298636,15.06283581,1.885022163,46.16560042,49.77119863,641,25.94003677,29.28069687,2.394352933,3.704689601,-35.09551659,-12.53109296,-6.851126469,10.5276865,-1.0210114,36.023041,Place
Lincoln Park,Michigan,2647800,lincolnpark_MI,"Lincoln Park, Michigan",0.302444463,0.014059031,-83.180432,42.242099,2647800,36883,9.163299948,59.92215276,18.49942058,53975,43470,8.201610297,51.06820464,60.53466201,15.48040658,66.35848284,8.805730194,95.54515481,8.563553542,1.582700729,68.7556982,60.42832732,760,33.24760056,18.54270363,9.428614501,-3.389317407,-57.03778714,-27.22322282,-7.810937812,10.51550602,-4.7626066,0.85433108,Place
Lincoln,Nebraska,3128000,lincoln_NE,"Lincoln, Nebraska",0.311792436,0.014081306,-96.674757,40.804543,3128000,280849,3.583068028,71.51985168,8.871612698,74996,55224,8.410925418,49.07215238,60.71839333,8.867994696,80.00455499,38.84011805,54.42845225,5.186964199,2.919020653,57.31779337,46.09845579,926,41.03800964,34.95002365,3.030464023,-1.849695365,-27.84569164,-4.288012627,24.50029036,12.54557244,-0.15281864,85.828537,Place
Linden,New Jersey,3440350,linden_NJ,"Linden, New Jersey",0.310093673,0.008661602,-74.253369,40.635472,3440350,42033,7.695650309,67.20594764,8.789191395,80015,68870,33.97568464,49.60714877,61.72531247,7.385582477,33.3642602,22.48985022,80.96058369,7.934685796,4.0177145,56.94887042,49.36751127,1466,37.9616394,28.1938343,2.40682124,4.046716013,-79.13413088,-2.24423064,6.698989694,10.6462103,-6.1645622,0.21026391,Place
Little Rock,Arkansas,541000,littlerock_AR,"Little Rock, Arkansas",0.335875038,0.008301958,-92.367493,34.733684,541000,198135,4.348291829,65.63937068,5.604821816,68523,49957,7.776515931,50.18781424,60.56426167,12.19075173,45.73750198,41.28279686,56.32097721,14.99357522,3.258802652,56.06557727,48.80683124,903,58.39176178,57.74102402,1.082703804,-0.331592473,-65.122157,-3.126759344,8.19186056,12.1967039,-1.3102441,26.97542,Place
Livermore,California,641992,livermore_CA,"Livermore, California",0.311936208,0.005424361,-121.762734,37.685206,641992,89027,3.709551692,71.02903128,10.23517475,136090,116942,16.33774042,47.10024893,61.8834734,2.558228374,62.60123253,41.79313481,55.29039502,3.148131073,5.917463303,71.57036662,51.47266984,2273,32.59944916,21.72178078,-1.290073398,-1.823258883,-9.090988776,10.75297448,21.38114391,11.39669497,-3.960664,1.9050459,Place
Livonia,Michigan,2649000,livonia_MI,"Livonia, Michigan",0.296557238,0.024728812,-83.369327,42.396062,2649000,94567,4.478343576,64.17579651,16.87296033,92336,76819,7.558662444,36.34736538,60.17955542,3.143724054,88.77304196,36.37323976,79.61884141,3.915171325,2.347075701,85.52833796,39.59440887,1075,35.2346611,31.84624863,1.180224551,-0.600807673,-53.01408772,-14.83046993,-5.945596499,11.45706386,-3.821049,2.1904814,Place
Lockport,New York,3643082,lockport_NY,"Lockport, New York",0.297289126,-0.01070496,-78.686459,43.168506,3643082,20580,6.633041799,63.8163507,14.99337405,61575,43911,3.294460475,48.1181711,61.02041006,9.773371369,83.31875801,20.66328377,92.56653786,15.59885889,2.051877737,55.344069,44.04856265,790,22.49389839,21.13004684,-1.887970484,0.827938656,-67.48594069,-7.423592893,-7.62601553,9.932075009,-4.0070415,1.818712,Place
Lodi,California,642202,lodi_CA,"Lodi, California",0.345443857,0.01808083,-121.281888,38.12567,642202,65006,7.812602818,62.28476763,10.31717733,63331,54338,18.50598454,52.68865228,55.71024418,13.11350614,47.70174921,19.59263384,58.58194828,4.577039927,5.410578251,51.89900994,57.99962282,1216,48.81837845,38.54182816,0.816360083,1.092066248,-49.1853975,-9.65569422,14.04761487,11.08223485,-2.4215906,8.8780298,Place
Long Beach,California,643000,longbeach_CA,"Long Beach, California",0.356316442,-0.00454022,-118.167171,33.806698,643000,468883,7.086350769,65.71480036,9.831032157,68510,60551,25.43385029,52.27125883,63.4450376,13.43291104,28.12023461,30.57953119,82.41504431,5.007561296,8.576241493,40.06908536,54.66733575,1400,54.92380142,57.2595787,-5.911565792,3.991734314,-59.22918314,14.87865078,1.59494022,13.05810855,-3.3423223,3.5354753,Place
Long Beach,New York,3643335,longbeach_NY,"Long Beach, New York",0.344276081,-0.003719833,-73.664616,40.587546,3643335,33509,4.7597114,67.36827493,3.315600008,115890,93722,13.79032433,36.96289659,64.37374949,4.972587153,74.06965494,49.08694327,82.36114383,12.89109886,5.108726025,56.54322505,47.01431096,2004,64.1879425,24.78801346,-1.376233085,3.153001123,-80.1332252,13.94324406,-5.507303593,10.41956934,-6.3912029,0.16762385,Place
Long Branch,New Jersey,3441310,longbranch_NJ,"Long Branch, New Jersey",0.384211045,0.004084879,-73.991878,40.299625,3441310,30611,7.33628124,67.67937541,3.974895552,63004,58232,30.73731661,48.70300889,60.36391854,13.52476031,51.39982104,28.94168496,66.69635177,18.51496696,6.065393448,43.86348426,54.34578061,1478,47.78246307,31.07886505,-0.382254376,4.805343612,-78.72972763,-1.318028945,-2.32610083,10.3291147,-6.4816575,0.15312703,Place
Longmont,Colorado,845970,longmont_CO,"Longmont, Colorado",0.336709272,-0.015613797,-105.109964,40.173882,845970,93244,6.019329652,69.52648163,14.26746249,83307,69857,11.84526607,49.77443516,58.74372721,7.25671351,68.09338927,40.32858312,42.37483442,4.475610703,4.683854103,60.97916961,54.79055047,1316,36.22422028,31.63930511,1.381599806,-2.933351337,-54.56718065,-3.718332263,31.15777925,11.44297499,-1.2363149,29.045259,Place
Longview,Texas,4843888,longview_TX,"Longview, Texas",0.343804963,-0.003015822,-94.760036,32.513392,4843888,82256,5.482332408,61.4974618,11.70917004,57832,47950,9.412079304,51.21850371,57.08763003,13.29745948,55.24460077,20.66028267,59.123981,11.61864027,2.857142925,54.1228354,48.89172614,832,36.98558807,39.55208969,0.276165163,0.370731498,-55.68607033,-8.463391105,12.15095986,11.31759161,-0.97400713,37.756706,Place
Lorain,Ohio,3944856,lorain_OH,"Lorain, Ohio",0.31538831,0.012698444,-82.172735,41.445572,3944856,63773,10.48825234,58.12686086,16.91278815,44627,37014,2.866416797,51.4680028,56.53019547,22.02007473,51.70683265,12.58667111,83.48814845,13.05238754,2.307235003,55.93872666,58.57806802,720,34.44314575,27.72640991,7.786477909,-2.868843256,-64.82182416,-24.12936536,-7.106857775,11.06308518,-3.4759881,3.0931251,Place
Los Angeles,California,644000,losangeles_CA,"Los Angeles, California",0.394890923,0.002409906,-118.309208,34.019179,644000,3959657,7.050074637,66.42020941,8.069238812,65422,58385,37.27391064,49.49996471,64.23339248,14.78384286,28.46999168,33.70622098,75.9901166,6.796205789,10.27147388,36.83879972,60.00048518,1541,66.04598999,63.25366974,-3.494827686,6.263446703,-66.56385218,9.865433482,7.167791665,15.19166796,-1.208763,29.856638,Place
Loveland,Colorado,846465,loveland_CO,"Loveland, Colorado",0.333150621,0.008740311,-105.086505,40.409814,846465,75395,4.291106388,64.34237361,10.11036709,79918,64209,3.595729172,41.09260142,58.0489397,5.432987958,84.79607105,36.12084687,40.1802361,4.429509863,4.46199131,63.10691833,48.21922779,1215,37.65299606,17.7378788,1.415821784,-5.790323882,-67.26992655,-1.345701188,48.97842238,11.23049624,-1.5007812,22.295593,Place
Lowell,Massachusetts,2537000,lowell_MA,"Lowell, Massachusetts",0.310057308,0.023933771,-71.318998,42.640794,2537000,111249,7.084459066,65.36049843,17.29806364,62310,51987,28.26452255,51.25057101,63.34888339,15.94939828,48.78515899,22.99735397,82.12962747,5.989879742,4.833900928,42.37554371,55.32388687,1218,29.07855034,27.70015526,2.343591375,1.1416052,-56.55762381,-8.945237004,5.783182938,11.61952621,-3.7670414,2.3120365,Place
Lubbock,Texas,4845000,lubbock_TX,"Lubbock, Texas",0.345998681,0.003370472,-101.895386,33.556959,4845000,250415,4.136085138,65.15943408,5.066405609,62226,48701,6.231655553,51.48100853,59.90256071,11.99266538,52.6070714,30.27910888,52.11403966,10.34987047,2.700150013,51.28604174,55.97697496,946,48.56786728,36.55220413,0.04153043,0.106803854,-54.11017023,0.774308114,25.48104869,12.43087482,-0.22347656,79.973366,Place
Lynchburg,Virginia,5147672,lynchburg_VA,"Lynchburg, Virginia",0.331498937,0.01268079,-79.18894,37.394382,5147672,80131,6.170438975,58.19396973,8.607112616,58661,43374,5.870387331,45.57024539,58.77500772,13.67231011,62.32793927,34.77244079,66.17537737,13.27091902,3.661179543,49.70964491,55.29114604,849,44.40362167,24.90786362,1.334524458,-1.638850335,-74.37203993,-3.664077857,22.77038104,11.29141807,-1.1795847,30.740637,Place
Lynn,Massachusetts,2537490,lynn_MA,"Lynn, Massachusetts",0.326638189,0.022616528,-70.954485,42.471819,2537490,93617,6.072695926,68.10657382,9.474919736,66621,54598,36.17825806,55.17937541,61.44610643,13.86645436,36.49978042,18.54904592,87.73264885,4.281282797,5.404959679,44.55654323,55.8816731,1316,39.00738907,35.5235405,0.708310871,6.366211761,-74.69470349,-1.342990372,5.12857945,11.44696727,-3.9396005,1.9455988,Place
Lynwood,California,644574,lynwood_CA,"Lynwood, California",0.299767885,0.001369372,-118.202036,33.923972,644574,71022,8.999814093,60.83194017,17.20024496,50910,49684,37.78266013,64.49926496,61.09092832,19.01325434,2.362648211,6.78575635,86.0437274,1.890240051,7.483294487,42.64979661,65.11384845,1302,46.75491333,38.08917999,-1.944967196,8.113207241,-54.2137829,-4.634762122,1.685159997,11.17074497,-5.2296863,0.53552061,Place
Madera,California,645022,madera_CA,"Madera, California",0.338584946,-0.020477623,-120.065441,36.963908,645022,64362,9.316278994,61.40625477,9.797939658,44588,42581,29.44439352,66.4339602,54.5430541,24.71617013,15.73754698,9.977901727,43.52312684,5.520926043,4.750945091,48.52248132,61.44551039,1031,48.55146027,39.47964096,-0.869643674,2.254189157,3.417702539,-6.324300573,48.96197375,11.07227868,-0.87898558,41.52039,Place
Madison Heights,Michigan,2650560,madisonheights_MI,"Madison Heights, Michigan",0.294449644,0.007873008,-83.103397,42.503738,2650560,30226,4.943569377,67.45975018,17.75400341,61220,50350,16.56190008,44.0271616,65.39072394,12.0565407,80.68881035,22.68017381,86.85227036,6.595729291,2.194637537,57.00686574,50.22565126,899,20.6527462,40.58181,5.065279774,2.246529281,-58.86906707,-20.05311402,-2.81341436,10.31645776,-4.9616551,0.70013309,Place
Madison,Wisconsin,5548000,madison_WI,"Madison, Wisconsin",0.314357479,0.031712323,-89.406706,43.073088,5548000,252086,3.478356823,72.05529213,7.536426187,88743,62906,12.01375723,45.92808485,67.03743935,7.432102412,73.89422655,57.86110163,54.9887836,4.479831085,3.721425533,47.09273875,50.5679667,1194,38.56411743,34.0807724,1.639305405,-1.003834128,-30.66719739,-0.525999175,21.16373634,12.43752558,-0.94301021,38.945374,Place
Malden,Massachusetts,2537875,malden_MA,"Malden, Massachusetts",0.313006835,0.015030893,-71.059676,42.4294,2537875,61094,5.586950108,68.17775965,7.318276912,73617,64178,43.65076721,48.18403721,67.53854752,13.27291727,47.07008898,36.34346724,79.83356118,5.260989442,5.955311775,40.8418864,54.48143482,1557,16.40468597,24.48587036,6.646719655,0.840174521,-74.06301159,-11.11951963,8.438054668,11.02016894,-4.3663988,1.2696884,Place
Manchester,New Hampshire,3345140,manchester_NH,"Manchester, New Hampshire",0.321149136,0.040529918,-71.453114,42.988042,3345140,111657,5.101113021,69.53899264,11.38991639,68381,58227,13.56206983,48.05491865,64.73306417,10.98010316,77.23922133,28.74065936,67.38548875,7.163716108,3.728510857,44.91762221,48.67061973,1199,30.94235802,34.87940598,3.283405554,0.484554788,-66.30891766,-8.337037388,4.346485244,11.62318695,-1.3033732,27.161404,Place
Manhattan Beach,California,645400,manhattanbeach_CA,"Manhattan Beach, California",0.305993389,-0.012339506,-118.400167,33.889768,645400,35573,5.306495726,63.63768578,9.836956859,189219,150083,12.25367561,48.06461632,55.73328137,1.972096972,74.32884574,74.71519113,64.30384517,11.99635491,12.97881794,69.89644766,36.73047125,2880,56.70665359,13.76476192,-0.06679519,-9.498242656,-69.81561129,3.451501885,5.0838946,10.4793422,-5.9210887,0.26822782,Place
Manhattan,Kansas,2044250,manhattan_KS,"Manhattan, Kansas",0.292655075,0.003542632,-96.591935,39.193572,2044250,55489,5.266998708,68.58227253,4.786147177,77349,49279,10.20923033,46.9884634,67.83326268,6.668783724,77.89111137,51.84020996,49.40273166,12.80290037,4.066640854,38.72498572,54.09590602,956,17.11338043,20.62994576,-2.000499187,-0.859800878,17.41716206,7.441869307,23.773728,10.92394008,-0.57732767,56.13966,Place
Manitowoc,Wisconsin,5548500,manitowoc_WI,"Manitowoc, Wisconsin",0.272129203,-0.00291899,-87.675254,44.097237,5548500,32798,3.180496395,60.58757305,29.46251631,61541,45485,4.024635628,43.51275563,56.34185076,12.13230789,84.95640159,20.74879706,74.97041225,8.403413743,2.297460794,65.97524285,35.02612412,698,47.13982391,29.63405609,7.10185447,-5.086873523,-26.45816471,-13.34264211,-3.685431533,10.39812282,-0.88421899,41.303665,Place
Mansfield,Ohio,3947138,mansfield_OH,"Mansfield, Ohio",0.3039565,-0.00152214,-82.525434,40.752248,3947138,46638,10.81657186,47.79225588,18.80247593,45493,35697,1.976928674,45.64306736,60.88811755,16.85565412,70.59908509,14.85455036,80.2354753,18.38178188,2.137434483,51.38384104,46.47094011,621,34.23139191,42.68668747,3.655423116,-9.817816771,-54.77153466,-18.71586205,-5.487780165,10.75017094,-0.95604903,38.440868,Place
Mansfield,Texas,4846452,mansfield_TX,"Mansfield, Texas",0.315294626,-0.007219154,-97.120885,32.58571,4846452,67492,3.5513293,71.69448137,11.66714579,105150,96253,10.09749323,57.33235478,58.40099454,2.76586134,57.03638792,40.81859291,11.28252447,3.938115388,2.444599152,75.95168352,41.19145572,1644,28.88290977,24.92082787,0.053954175,-1.403344714,-66.62489205,-1.631242557,140.7762834,11.11976435,-4.6774411,0.93027896,Place
Manteca,California,645484,manteca_CA,"Manteca, California",0.327963301,0.013415423,-121.224014,37.80101,645484,77073,9.017695487,61.02008224,11.54093519,75913,69255,16.22617543,52.75624394,58.58342052,8.279500157,41.87458754,15.4809773,34.54175293,4.208589345,5.092772961,59.43681598,54.25062776,1517,28.19278717,15.13499928,1.094492182,-2.024863481,-34.79864821,-1.294137838,56.4679849,11.2525083,-2.251317,10.52605,Place
Maple Grove,Minnesota,2740166,maplegrove_mn,"Maple Grove, Minnesota",0.325239744,0.005730378,-93.46412,45.104283,2740166,69571,2.70486474,73.96510839,16.53905511,122969,105369,9.77993682,49.78851974,60.68477035,2.658610232,83.42269063,53.26749682,26.4059484,2.625152655,2.663971424,85.58731079,44.93322968,1531,20.49409294,25.8200531,1.862137469,-9.361421662,-33.31026166,0.744652082,38.13362454,11.15010309,-3.9344733,1.9555995,Place
